id,name,lat,long,street
2246,Sułkowskiego 02,50.023798611,19.969263611,Malborska
2247,Malborska Szkoła 02,50.022056111,19.964478333,Malborska
2248,Myślenicka 02,50.004791388,19.942932777,Herberta
2249,Swoszowice Autostrada 01,50.001051944,19.941287777,Węzeł Łagiewnicki
2250,Warszewicza 01,49.997463611,19.9460225,Myślenicka
2251,Swoszowice Szkoła 04,49.994355833,19.94607,Merkuriusza Polskiego
2252,Swoszowice SKA 02,49.999826388,19.927677222, 
2253,Warszewicza 02,49.998795,19.945862777,Myślenicka
2254,Swoszowice Autostrada 02,50.000622222,19.9423875,Węzeł Łagiewnicki
2255,Wola Duchacka 01,50.021022777,19.962011388,Malborska
2256,Malborska Szkoła 01,50.022223888,19.965351111,Malborska
2257,Sułkowskiego 01,50.023481388,19.968732222,Malborska
2258,Rzepakowa 04,50.07554,20.14903,Rzepakowa
2259,Barwinkowa 02,50.07437,20.15066,Rzepakowa
2260,Prawocheńskiego 02,50.06534,20.15289,Rzepakowa
2261,Przylasek Rusiecki Północ 02,50.05994,20.15455,Rzepakowa
2262,Rzepakowa Świetlica 02,50.05736,20.15883,Rzepakowa
2263,Przylasek Rusiecki Kąpielisko 02,50.05395,20.16176,Rzepakowa
2265,Przylasek Rusiecki 01,50.04625,20.16387,Rzepakowa
2267,Przylasek Rusiecki Kąpielisko 01,50.05419,20.16162,Rzepakowa
2268,Rzepakowa Świetlica 01,50.05756,20.15873,Rzepakowa
2269,Przylasek Rusiecki Północ 01,50.05971,20.15498,Rzepakowa
2270,Prawocheńskiego 01,50.06542,20.15297,Rzepakowa
2271,Barwinkowa 01,50.07339,20.1515,Rzepakowa
2272,Kępa Grabska 01,50.04909,20.15566,Karasiówka
2273,Siewna Wiadukt 05,50.096036388,19.947629166,Mackiewicza
2274,Zawodzie 01,50.093761944,19.952091944,Siewna
2275,Jabłonna 01,50.091736111,19.956319444,Siewna
2276,Jabłonna 02,50.091790833,19.956359444,Siewna
2277,Zawodzie 02,50.093246666,19.953096388,Siewna
2278,Piaski Wielkie 04,50.005826388,19.982935277,Rżącka
2279,Chełmońskiego Pętla 02,50.093337777,19.897231388,Stawowa
2280,Łobzów SKA 04,50.082465277,19.915028055,Radzikowskiego
2281,Radzikowskiego 02,50.0833025,19.909128055,Radzikowskiego
2282,Gnieźnieńska 02,50.0834825,19.906260277,Radzikowskiego
2283,Czerwieńskiego 02,50.083970833,19.902424444,Radzikowskiego
2284,Fiszera 02,50.085486944,19.896870277,Radzikowskiego
2285,Radzikowskiego Osiedle 02,50.086275833,19.894045555,Radzikowskiego
2286,Radzikowskiego 01,50.083197222,19.908991666,Radzikowskiego
2287,Łobzów SKA 03,50.082311944,19.916193333,Wybickiego
2288,Ugorek 01,50.077064166,19.984235555,Ułanów
2289,Spadochroniarzy 01,50.079903611,19.981495277,Ułanów
2290,Akacjowa 02,50.081524444,19.976936666,Pilotów
2291,Czerwone Maki P+R 03,50.01758,19.89037,Bobrzyńskiego
2292,Wysiołek Luborzycki,50.158612777,20.104053611,Wysiołek Luborzycki ul. Radwany
2293,Wysiołek Luborzycki Radwany,50.163937777,20.099944722,Wysiołek Luborzycki ul. Radwany
2294,Marszowice Góry,50.170666944,20.096178888,Marszowice ul. Leśna
2295,Marszowice,50.187792777,20.09267,Marszowice ul. Leśna
2296,Polanowice Kolonia,50.193435,20.091641944,Polanowice
2297,Polanowice Boisko,50.198215,20.091476388,Polanowice
2298,Niedźwiedź PKP,50.211890555,20.085921111,Niedźwiedź ul. Kocmyrzowska
2299,Niedźwiedź Felix,50.223748611,20.082021944,Ratajów
2300,Ratajów Skrzyżowanie,50.230075833,20.082068611,Ratajów
2301,Słomniki Zagłoby,50.234263055,20.0820325,Słomniki ul. Zagłoby
2302,Słomniki Rynek,50.2407,20.0806,Słomniki Rynek
2303,Słomniki Kościuszki,50.243341944,20.083028888,Słomniki ul. Kościuszki
2304,Słomniki Osiedle,50.2453225,20.084509166,Słomniki ul. św. Jana Pawła II
2305,Kopiec Wandy 02,50.069726,20.067014,Ujastek Mogilski
2306,Kombinat 03,50.0787,20.066005,Ujastek
2307,Zajezdnia Nowa Huta 01,50.083538,20.065554,Ujastek
2308,Kombinat 02,50.079835,20.065863,Ujastek
2309,Kopiec Wandy 01,50.069952,20.066722,Ujastek Mogilski
2310,Sucharskiego 02,50.01835,20.04272,Sucharskiego
2311,Złocieniowa 02,50.01609,20.05116,Sucharskiego
2312,Bieżanów Granica Miasta 02,50.009805833,20.0643875,Kokotowska
2313,Czarnochowice Kokotowska,50.01216,20.074324722,Czarnochowice
2314,Kokotów I,50.012193055,20.084318055,Kokotów
2315,Kokotów II,50.0135825,20.093084166,Kokotów
2316,Węgrzce Wielkie Gościniec,50.014614166,20.106499166,Węgrzce Wielkie ul. Długa
2317,Węgrzce Wielkie OSP,50.014826111,20.110704722,Węgrzce Wielkie ul. Długa
2318,Węgrzce Wielkie Pętla,50.014831666,20.115184166,Węgrzce Wielkie ul. Długa
2319,Bieżanów Granica Miasta 01,50.010843055,20.065115833,Kokotowska
2320,Złocieniowa 01,50.01632,20.05062,Sucharskiego
2321,Sucharskiego 01,50.01785,20.04404,Sucharskiego
2322,Korepty 02,50.015940833,20.028221666,Mała Góra
2323,Tonie Gliniki 01,50.117001944,19.894202222,Władysława Łokietka
2324,Modlnica Cicha,50.124954722,19.885066944,Modlnica ul. Szydło
2325,Giebułtów Osiedle Polana,50.1296125,19.880225833,Giebułtów ul. Graniczna
2326,Giebułtów Zielone Wzgórze,50.135726666,19.871522222,Giebułtów ul. Graniczna
2327,Giebułtów Świętego Idziego,50.138107222,19.868968611,Giebułtów ul. Świętego Idziego
2328,Giebułtów Kościół,50.141620555,19.884166111,Giebułtów ul. Świętego Idziego
2329,Giebułtów Plac Zabaw,50.143897777,19.878875277,Giebułtów ul. Orlich Gniazd
2330,Giebułtów Zbiornik,50.147013055,19.875736944,Giebułtów ul. Orlich Gniazd
2331,Giebułtów Morgi,50.151578888,19.871016666,Giebułtów ul. Orlich Gniazd
2332,Tonie Gliniki 02,50.117211111,19.893642222,Władysława Łokietka
2333,Koksochemia 03,50.07211,20.10539,Igołomska
2334,Nadbrzezie 02,50.07,20.10165,Nadbrzezie
2335,Suchy Jar 02,50.06967,20.10746,Nadbrzezie
2336,Gwarecka 02,50.06614,20.10955,Suchy Jar
2337,Karowa 01,50.06049,20.10798,Karowa
2338,Dymarek 01,50.05902,20.1037,Karowa
2339,"Oczyszczalnia Ścieków ""Kujawy"" 02",50.05183,20.10173,Dymarek
2340,Kujawy 02,50.04819,20.10022,Dymarek
2341,"Oczyszczalnia Ścieków ""Kujawy"" 01",50.05272,20.10183,Dymarek
2342,Dymarek 02,50.05933,20.10478,Karowa
2343,Karowa 02,50.06025,20.10746,Karowa
2344,Gwarecka 01,50.06635,20.10964,Suchy Jar
2345,Suchy Jar 01,50.0697,20.10783,Nadbrzezie
2346,Nadbrzezie 01,50.07007,20.10177,Nadbrzezie
2347,Koksochemia 04,50.07173,20.10482,Igołomska
2348,Cmentarz Pleszów 02,50.07225,20.11534,Igołomska
2349,Danalówka 01,50.027448611,20.039033888,Półłanki
2350,Magazynowa 01,50.024965833,20.038096111,Półłanki
2351,Magazynowa 02,50.025494166,20.0384,Półłanki
2352,Danalówka 02,50.028386388,20.03947,Półłanki
2353,Walcownia 02,50.08886,20.08066,Łowińskiego
2354,Agencja Kraków Wschód 03,50.08759,20.07941,Mrozowa
2355,Elektromontaż 03,50.08817,20.06649,Łowińskiego
2356,Elektromontaż 06,50.08801,20.06638,Łowińskiego
2357,Lubocza SKA 03,50.08843,20.07332,Łowińskiego
2359,Bieżanowska 08,50.02427,19.98265,Bieżanowska
2360,Prosta 02,50.02531,19.99114,Bieżanowska
2361,Prokocim Rynek 02,50.02325,19.99779,Bieżanowska
2362,Młodzieży 02,50.02285,20.00193,Bieżanowska
2363,Cmentarz Prokocim 02,50.02156,20.00795,Bieżanowska
2364,Bieżanów Trafo 02,50.02103,20.01723,Bieżanowska
2365,Bieżanów Szkoła 02,50.0193,20.02374,Bieżanowska
2366,Jasieńskiego 04,50.01697,20.05718,Zarzyckiego
2367,Kokotów SKA 02,50.01756,20.06834,Zarzyckiego
2368,Jasieńskiego 02,50.01721,20.0573,Zarzyckiego
2369,Bieżanów Szkoła 01,50.01956,20.02303,Bieżanowska
2370,Bieżanów Trafo 01,50.02128,20.01625,Bieżanowska
2371,Cmentarz Prokocim 01,50.02184,20.00725,Bieżanowska
2372,Młodzieży 01,50.02284,20.00251,Bieżanowska
2373,Prokocim Rynek 01,50.02373,19.99662,Bieżanowska
2374,Prosta 01,50.02511,19.99262,Bieżanowska
2375,Bieżanowska 07,50.02456,19.98314,Bieżanowska
2376,Cmentarz Podgórski 04,50.0386,19.96487,Wielicka
2377,Kantorowicka 01,50.098889444,20.067272222,Kantorowicka
2378,Grębałów 01,50.097296944,20.073153611,Grębałowska
2379,Folwarczna 02,50.100518611,20.076515555,Grębałowska
2380,Sucha 01,50.02421,19.942090555,Fredry
2381,Fredry 01,50.020804722,19.942739444,Fredry
2382,Połomskiego 02,50.018928333,19.945457777,Turowicza
2383,Wysłouchów 02,50.008024166,19.953763333,Wysłouchów
2384,Bojki 02,50.00772,19.962533333,Wysłouchów
2385,Kurdwanów Szkoła 02,50.005106666,19.965472222,Cechowa
2386,Cechowa 02,50.007053611,19.972573611,Cechowa
2387,Cechowa 01,50.006854444,19.970884444,Cechowa
2388,Kurdwanów Szkoła 01,50.005684444,19.9664475,Cechowa
2389,Bojki 01,50.008015277,19.961296388,Wysłouchów
2390,Wysłouchów 01,50.008176666,19.953402777,Wysłouchów
2391,Turowicza 05,50.015875,19.945608333,Turowicza
2392,Połomskiego 03,50.019329722,19.944409722,Połomskiego
2393,Fredry 02,50.021486388,19.942705833,Fredry
2394,Sucha 02,50.024536388,19.942108055,Fredry
2395,Budzyń Zalew na Piaskach,50.049695555,19.799601388,Budzyń
2396,Balice Olszanica Bory,50.062986944,19.804051944,Balice ul. Medweckiego
2397,Balice Na Lotnisko,50.076624444,19.808118055,Balice ul. Na Lotnisko
2398,Morawica Rudki,50.070354444,19.747724166, 
2399,Mników Granica,50.064403611,19.737409166, 
2400,Mników Sklep,50.060491111,19.7278525, 
2401,Mników Remiza,50.059949444,19.722221388,Mników
2402,Mników Pańska Góra,50.063428055,19.721111111,Mników
2403,Mników Zarynnie,50.066340555,19.718667777,Mników
2404,Mników Skały,50.068845,19.707355,Mników
2405,Balice Medweckiego,50.068178611,19.800905277,Balice ul. Medweckiego
2406,Łutnia 02,50.040484722,20.073278888,Łutnia
2407,Brzegi Grobla,50.033178333,20.094411388,Brzegi
2408,Niepołomice Podgrabie,50.03862,20.150237222,Niepołomice ul. Krakowska
2409,Niepołomice Pasternik,50.040880833,20.167001666,Niepołomice ul. Krakowska
2410,Niepołomice Kątek,50.038958611,20.173452777,Niepołomice ul. Grabska
2411,Niepołomice Poręby,50.037078611,20.180863055,Niepołomice ul. Grabska
2412,Niepołomice Diesla,50.033847222,20.189013055,Niepołomice ul. Grabska
2413,Niepołomice Wodna,50.032370555,20.1929475,Niepołomice ul. Grabska
2414,Niepołomice Płaszowska I,50.030888055,20.198166111,Niepołomice ul. Płaszowska
2415,Łutnia 01,50.040614722,20.073716111,Łutnia
2416,Libertów Zgodna,49.977914722,19.909211388,Libertów ul. Jana Pawła II
2417,Libertów Szkoła,49.972707222,19.899923333,Libertów ul. Jana Pawła II
2418,Libertów Działy,49.972173333,19.891093055,Libertów ul. Jana Pawła II
2419,Libertów Krzyżówka,49.9716825,19.883672777,Libertów ul. Jana Pawła II
2420,Libertów Droga do Sidziny,49.971589166,19.876126944,Żyzna
2421,Brzyczyna,49.972815277,19.868660555,Skawina ul. Leśna
2422,Skawina Wyspiańskiego,49.974826388,19.855233333,Skawina ul. Korabnicka
2423,Skawina Korabnicka,49.974154722,19.847434722,Skawina ul. Korabnicka
2424,Skawina Korabnicka Szkoła,49.974251388,19.836886666,Skawina ul. Korabnicka
2425,Ochodza Dwór,49.964798333,19.743298611, 
2426,Ochodza Dom Ludowy,49.967662777,19.742323055, 
2427,Ochodza Staw,49.970297222,19.746651666, 
2428,Ochodza Odwiśle,49.977829722,19.750303611, 
2429,Łagiewniki SKA 01,50.02032,19.9317,Zakopiańska
2430,Konary Sęk,49.935353333,19.926663611,Konary ul. Świątnicka
2431,Świątniki Górne Buk,49.935047222,19.934363888,Świątniki Górne ul. Bruchnalskiego
2432,Ochojno Remiza,49.954161944,19.973713333,Ochojno ul. Jagiellońska
2433,Akacjowa 01,50.081540277,19.9775475,Pilotów
2434,Spadochroniarzy 02,50.080214722,19.980894444,Ułanów
2435,Ugorek 02,50.077943888,19.983379444,Ułanów
2436,Makowskiego 03,50.087612777,19.916406666,Makowskiego
2437,Urząd Marszałkowski 02,50.078828888,19.92223,Wrocławska
2438,Wrocławska 02,50.076442222,19.927984444,Wrocławska
2439,Friedleina 02,50.075403333,19.931582222,Wrocławska
2440,Nowy Kleparz 08,50.074803888,19.935015,Wrocławska
2441,Dworzec Główny Zachód 09,50.067204166,19.944498333,Kurniki
2442,Friedleina 01,50.075461111,19.931826111,Wrocławska
2443,Wrocławska 01,50.077293611,19.926271111,Wrocławska
2444,Urząd Marszałkowski 01,50.078811666,19.922528055,Wrocławska
2445,Szymańskiego 04,50.07436,20.13943,Szymańskiego
2446,Plastusia 02,50.06865,20.1398,Plastusia
2447,Deszczowa 02,50.0639,20.14146,Karaszewicza-Tokarzewskiego
2448,Branice Szkoła 01,50.06028,20.14323,Branicka
2449,Branice 01,50.05918,20.13671,Branicka
2450,Branice Ośrodek Zdrowia 01,50.05843,20.1289,Branicka
2451,Chałupki Górne 04,50.05465,20.12514,Kąkolowa
2452,Kąkolowa 02,50.0513,20.12754,Kąkolowa
2453,Truskawkowa 03,50.04759,20.12835,Truskawkowa
2454,Chałupki 01,50.04899,20.12205,Rumiankowa
2455,Truskawkowa 01,50.04765,20.12817,Truskawkowa
2456,Kąkolowa 01,50.05143,20.12743,Kąkolowa
2457,Chałupki Górne 02,50.05499,20.12564,Branicka
2458,Branice Ośrodek Zdrowia 02,50.05833,20.12941,Branicka
2459,Branice 02,50.05916,20.13686,Branicka
2460,Branice Szkoła 02,50.06019,20.14318,Branicka
2461,Deszczowa 01,50.06552,20.14122,Karaszewicza-Tokarzewskiego
2462,Plastusia 01,50.06877,20.1401,Plastusia
2463,Rzebika 03,50.040694166,19.991008888,Lipska
2464,Fabryczna 05,50.061203888,19.970570555,Fabryczna
2465,Fabryczna 06,50.061192222,19.9704375,Fabryczna
2466,Lipska 06,50.04051,19.9839825,Lipska
2467,Nad Drwiną 02,50.032305277,20.056891666,Nad Drwiną
2468,Domagały 02,50.032829444,20.053048055,Nad Drwiną
2469,Bibice Kościuszki,50.1213425,19.958680833,Bibice ul. Kościuszki
2470,Bibice Rynek,50.126185,19.953912777,Bibice ul. Kościuszki
2471,Bibice Cmentarz,50.125469166,19.940683611,Bibice ul. Kasztanowa
2472,Skawina Centrum Sportowe,49.971209444,19.825651666,Skawina ul. Konstytucji 3 Maja
2473,Skawina Radziszowska,49.969321944,19.822603055,Skawina ul. Radziszowska
2474,Skawina Groble,49.966932222,19.819775833,Skawina ul. Radziszowska
2475,Skawina Os. Radziszowskie,49.960031388,19.81569,Skawina ul. Radziszowska
2476,Skawina Nad Potokiem,49.954340833,19.815126111,Skawina ul. Radziszowska
2477,Radziszów Kamionna,49.946871111,19.811208888,Radziszów ul. Skawińska
2478,Radziszów Centrum,49.938384444,19.810166388,Radziszów ul. Jana Pawła II
2479,Radziszów Zadworze,49.93587,19.816025277,Radziszów ul. Zadworze
2480,Radziszów Włosanka,49.930448333,19.820607222,Radziszów ul. Zadworze
2481,Radziszów Podlesie,49.922173333,19.821095277,Radziszów ul. Podlesie
2482,Radziszów Leśniczówka,49.916338333,19.818523888,Radziszów ul. Podlesie
2483,Radziszów Podlesie Las,49.912379444,19.820781111,Radziszów ul. Podlesie
2484,Radziszów Stare Sanatorium,49.909431666,19.827500833,Radziszów ul. Podlesie
2485,Radziszów Szpital,49.906684166,19.833490277,Radziszów ul. Podlesie
2486,Wola Radziszowska Kapelanka,49.904606388,19.824823333,Wola Radziszowska ul. Krakowska
2487,Wola Radziszowska Mała Ostra Góra,49.906863888,19.814426944,Wola Radziszowska ul. Mickiewicza
2488,Wola Radziszowska Most,49.907196944,19.804735555,Wola Radziszowska ul. Mickiewicza
2489,Wola Radziszowska Lipki,49.91027,19.797869444,Wola Radziszowska ul. św. Jana Pawła II
2490,Wola Radziszowska Podgaźle,49.909590833,19.792115555,Wola Radziszowska ul. św. Jana Pawła II
2491,Wola Radziszowska Centrum,49.9077775,19.7871475,Wola Radziszowska ul. św. Jana Pawła II
2492,Wola Radziszowska Chorzyny,49.90379,19.775557777,Wola Radziszowska ul. Kalwaryjska
2493,Wola Radziszowska Pętla,49.902490277,19.7683975,Wola Radziszowska ul. Kalwaryjska
2494,Bieżanów Pomnik 04,50.017868611,20.034907222,Popiełuszki
2495,Jędrzejczyka 02,50.014704444,20.041995833,Weigla
2496,Pruszyńskiego 02,50.013784444,20.048627777,Potrzask
2497,Bieżanów Potrzask 02,50.00832,20.0528325,Potrzask
2498,Wieliczka Zbożowa,50.002343888,20.055287222,Wieliczka ul. Wygoda
2499,Wieliczka Wygoda Kapliczka,49.996171944,20.059926666,Wieliczka ul. Wygoda
2500,Wieliczka Orzechowa,49.993409166,20.06586,Wieliczka ul. Czarnochowska
2501,Wieliczka Czarnochowska Cmentarz,49.989392222,20.063097222,Wieliczka ul. Czarnochowska
2502,Wieliczka Centrum,49.985073888,20.056988611,Wieliczka ul. Dembowskiego
2503,Starego Wiarusa 04,50.101099166,19.910571111,Starego Wiarusa
2504,Pękowicka 03,50.100772222,19.915035277,Pękowicka
2505,Zielonki Słoneczna,50.104234166,19.91875,Zielonki ul. Lawendowa
2506,Zielonki Na Popielówkę,50.107543055,19.916375833,Zielonki ul. Na Popielówkę
2507,Zielonki Długopolska,50.111731666,19.914376111,Zielonki ul. Na Popielówkę
2508,Tonie Kąty 73,50.115984444,19.902538611,Na Zielonki
2509,Pękowice Fort,50.124942222,19.901281388,Pękowice ul. Jurajska
2510,Pękowice Ojcowska,50.128215277,19.897813611,Pękowice ul. Ojcowska
2511,Tonie Kąty 04,50.1159375,19.902397222,Na Zielonki
2512,Pękowicka 01,50.100581111,19.914526111,Starego Wiarusa
2513,Stradom 06,50.052501944,19.9419625,Dietla
2514,Przy Kuźni 02,50.004010277,19.9885525,Rżącka
2515,Hallera 01,50.003335277,19.995231666,Kosocicka
2516,Słona Woda 01,50.003629722,20.003915833,Kosocicka
2517,Kosocicka 01,50.004293611,20.010818333,Kosocicka
2518,Węzeł Wielicki 06,50.005871944,20.0155725,Kosocicka
2519,Kosocicka 02,50.004569444,20.011605833,Kosocicka
2520,Słona Woda 02,50.003460833,20.003361388,Kosocicka
2521,Hallera 03,50.003733611,19.993596111,Rżącka
2522,Przy Kuźni 01,50.003999166,19.990218611,Rżącka
2523,Bieżanowska 05,50.023535277,19.979099722,Nowosądecka
2524,Rondo Matecznego 04,50.036787777,19.941060833,Kalwaryjska
2525,Skawina Bukowska,49.961990277,19.836120555,Skawina ul. Bukowska
2526,Bratysławska 05,50.084493333,19.933443333,Ździebły-Danowskiego
2527,Białoprądnicka 04,50.094904444,19.935273611,Pachońskiego
2528,Górnickiego 04,50.096238888,19.941876944,Pachońskiego
2529,Bociana 03,50.095138611,19.954412777,Bociana
2530,Bociana 04,50.095266944,19.953883055,Bociana
2531,Siewna Wiadukt 03,50.096396388,19.946481944,Pachońskiego
2532,Górnickiego 03,50.096103055,19.941341944,Pachońskiego
2533,Białoprądnicka 03,50.094964166,19.935322222,Pachońskiego
2534,Kuklińskiego 08,50.044764722,19.974412777,Płaszowska
2535,Płaszowska 02,50.044978611,19.978217222,Płaszowska
2536,Węglarska 02,50.039625555,19.996678055,Węglarska
2537,Motyla 02,50.037420555,19.997061944,Grochowa
2538,Bagry 01,50.034096111,19.995266111,Kozia
2539,Motyla 04,50.037023611,19.9963625,Motyla
2540,Płaszów Szkoła 02,50.037215277,19.991839722,Goszczyńskiego
2542,Saska 05,50.045313333,19.982824444,Płaszowska
2543,Płaszowska 01,50.045321388,19.979008055,Płaszowska
2544,Strycharska 01,50.043328055,19.976586944,Sarmacka
2545,Zakliki SKA 02,50.08064,19.8484,Zakliki z Mydlnik
2546,Pylna 02,50.07569,19.84892,Podłużna
2547,Sielanka 03,50.06496,19.87584,28 lipca 1943
2548,Stara Wola 01,50.06218,19.8711,28 lipca 1943
2549,Poniedziałkowy Dół 01,50.05782,19.87114,Starowolska
2550,Żywiczna 01,50.05104,19.871,Jodłowa
2551,Przegorzały 03,50.04773,19.87138,Jodłowa
2552,Przegorzały 04,50.04711,19.87177,Jodłowa
2553,Żywiczna 02,50.05117,19.8715,Jodłowa
2554,Poniedziałkowy Dół 02,50.05803,19.87113,Starowolska
2555,Stara Wola 02,50.0616,19.87092,28 lipca 1943
2556,Sielanka 04,50.0646,19.8757,28 lipca 1943
2557,Chełm 06,50.06803,19.84725,Chełmska
2558,Pylna 01,50.07535,19.84894,Podłużna
2559,Zakliki SKA 01,50.08067,19.8485,Zakliki z Mydlnik
2560,Os. Zielone 02,50.079382222,20.045972777,Wojciechowskiego
2561,Os. Górali 02,50.081229166,20.040511666,Mościckiego
2562,Os. Górali 01,50.081062777,20.041254722,Mościckiego
2563,Os. Zielone 01,50.079108055,20.045386388,Wojciechowskiego
2564,Cmentarz Prądnik Czerwony 03,50.10232,19.98456,Powstańców
2565,Reduta 02,50.099092222,19.974328611,Reduta
2566,Węgrzce Sudół,50.107312222,19.985320833,Węgrzce ul. B1
2567,Węgrzce B1,50.109268055,19.989983888,Węgrzce ul. B1
2568,Dziekanowice Batowice SKA,50.107806111,19.996717222,Dziekanowice ul. Szmaragdowa
2569,Reduta 01,50.098129722,19.974814722,Reduta
2570,Krzyszkowice Kasztanowa II,49.990267222,20.0240725,Wieliczka ul. Kasztanowa
2571,Krzyszkowice Kasztanowa I,49.986282777,20.024733888,Wieliczka ul. Sadowa
2572,Wieliczka Krzyszkowice Kościół,49.98797,20.033681111,Wieliczka ul. Sadowa
2573,Bolechowice Zielona Mała,50.132049722,19.791534722,Bolechowice ul. Zielona
2574,Więckowice Lipka,50.133647222,19.778984444,Więckowice ul. Kasztanowa
2575,Więckowice Ogrodowa,50.137860277,19.769753611,Więckowice ul. Kasztanowa
2576,Kobylany Kwiatowa,50.146491388,19.762904166,Kobylany ul. Jana Pawła II
2577,Kobylany Remiza,50.1486275,19.75823,Kobylany ul. św. Floriana
2578,Kobylany Dworska,50.148174444,19.753010555,Kobylany ul. św. Floriana
2579,Brzezinka Zarzecze,50.138185833,19.748066388,Kobylany
2580,Brzezinka Kościół,50.137895,19.738636111,Brzezinka ul. Krakowska
2581,Brzezinka Skrzyżowanie,50.135246111,19.739686944,Brzezinka ul. Krakowska
2582,Rudawa Granica,50.131578611,19.734831388,Rudawa ul. Dunajewskiego
2583,Rudawa Osiedle,50.127272222,19.720848888,Rudawa ul. Dunajewskiego
2584,Rudawa 21 Lipca,50.141056944,19.707373055,Rudawa ul. 21 Lipca
2585,Radwanowice Pętla,50.1482525,19.709406944,Radwanowice ul. 21 Lipca
2586,Radwanowice Krzeszowicka,50.144957777,19.708325277,Radwanowice ul. 21 Lipca
2587,Pisary Dąbrówki,50.144113055,19.693543888,Pisary ul. Kasztanowa
2588,Pisary Kasztanowa,50.141500277,19.693401944,Pisary ul. Kasztanowa
2589,Pisary Spacerowa,50.135173611,19.692998333,Pisary ul. Kasztanowa
2590,Pisary Dwór,50.129687777,19.690769444,Pisary ul. Pisarskiego
